"ensembl_gene_id","external_gene_name","baseMean","log2FoldChange_HAS2","lfcSE_HAS2","stat_HAS2","pvalue_HAS2","padj_HAS2","DEG_HAS2","log2FoldChange_HAS3","lfcSE_HAS3","stat_HAS3","pvalue_HAS3","padj_HAS3","DEG_HAS3"
"ENSG00000118181","RPS25",27834.8270177115,0.0536740321773927,0.1717507239847,0.312511242643578,0.754652020225913,0.903962461643569,FALSE,0.144416765478641,0.17174812086129,0.840863729713107,0.400424279661465,0.639163823786945,FALSE
"ENSG00000118193","KIF14",5529.460283305,-0.258724702110697,0.190306236493177,-1.35951772720792,0.173982588971463,0.490602839191626,FALSE,0.118861612879525,0.190227705134133,0.624838599591542,0.532076994068738,0.748042995222382,FALSE
"ENSG00000118197","DDX59",2064.5745793407,-0.0626673956828651,0.0873025656831082,-0.717818487836152,0.472869212428283,0.747619139164738,FALSE,0.151805481752053,0.0870702201364868,1.74348338058742,0.0812492148369378,0.231061609399105,FALSE
"ENSG00000118200","CAMSAP2",10839.7736922597,-0.090164852920915,0.166353502423698,-0.542007541814584,0.587813310411542,0.816552461871694,FALSE,0.413122024234336,0.166293558032508,2.48429361378855,0.0129808729074783,0.0615451995146809,FALSE
"ENSG00000118217","ATF6",5888.61070662091,-0.0118303843027526,0.0924150774202492,-0.128013573466535,0.898138231348764,0.962967662128691,FALSE,0.167907173202823,0.0923538515860891,1.8180852267575,0.0690511075964683,0.206470437268424,FALSE
"ENSG00000118242","MREG",220.309117851541,0.119547479561394,0.169776764756697,0.704145115102853,0.481342406821466,0.753182609725202,FALSE,0.38875395992608,0.168367009014445,2.30896754774997,0.0209453821225665,0.0873293902747596,FALSE
"ENSG00000118246","FASTKD2",2553.73846420868,0.401187872596128,0.0966319213676621,4.15171163853506,3.29997898176421e-05,0.00138811343935455,FALSE,0.555917222726718,0.096529035453358,5.75906741547555,8.45799199461583e-09,2.53195433621e-07,FALSE
"ENSG00000118257","NRP2",1697.22034863237,0.31091205482685,0.125899984587231,2.46951622628224,0.0135295882459864,0.133486338208002,FALSE,-0.0527949463818308,0.126333398490153,-0.417901734717805,0.676018964161391,0.841937390419592,FALSE
"ENSG00000118260","CREB1",2145.87921844007,-0.0100656675153108,0.109989701449627,-0.0915146362127422,0.927083677020576,0.972674543113991,FALSE,0.436527971731776,0.109592213112676,3.98320244963907,6.79927866348487e-05,0.000832854248712215,FALSE
"ENSG00000118263","KLF7",2231.60057001509,-0.245085536405292,0.137822364755423,-1.77827115969325,0.0753593306593064,0.335328882137097,FALSE,0.554042825229024,0.137232546933836,4.0372552838806,5.40802101139909e-05,0.000683195746293808,FALSE
